,term,term_id
4572,staffordshire,104572
4573,pivotal,104573
4574,networking/security,104574
4575,distribution,104575
4576,hult,104576
4577,mban,104577
4578,brochure,104578
4579,dive,104579
4580,cross-cultural,104580
4581,eager,104581
4582,startup,104582
4583,no-nonsense,104583
4584,metrics-driven,104584
4585,must-have,104585
4586,foresight,104586
4587,canvas,104587
4588,businesses—or,104588
4589,pivot,104589
4590,high-growth,104590
4591,mfin,104591
4592,in-demand,104592
4593,cfo,104593
4594,projection,104594
4595,shift,104595
4596,mib,104596
4597,all-round,104597
4598,mim,104598
4599,executional,104599
4600,shifting,104600
4601,got,104601
4602,mainly,104602
4603,pure,104603
4604,signature,104604
4605,valid,104605
4606,orbit,104606
4607,collide,104607
4608,3d-sphere,104608
4609,3d-figures,104609
4610,characterized,104610
4611,dealt,104611
4612,acclaimed,104612
4613,besides,104613
4614,well-known,104614
4615,dynamical,104615
4616,algebra,104616
4617,maxillofacial,104617
4618,prosthetist,104618
4619,prosthodontist,104619
4620,intra,104620
4621,extra-oral,104621
4622,facial,104622
4623,mechatronics,104623
4624,﻿if,104624
4625,management-related,104625
4626,editorial,104626
4627,journalist,104627
4628,output,104628
4629,interacts,104629
4630,try,104630
4631,confirm,104631
4632,appetite,104632
4633,aptitude,104633
4634,non-computer,104634
4635,last,104635
4636,transformed,104636
4637,malicious,104637
4638,intercepting,104638
4639,cyberspace,104639
4640,isolated,104640
4641,neutralise,104641
4642,msc/pgdip,104642
4643,arab,104643
4644,emirate,104644
4645,ministry,104645
4646,dubai,104646
4647,case-by-case,104647
4648,ever-expanding,104648
4649,holloway,104649
4650,publication,104650
4651,11th,104651
4652,c,104652
4653,accl,104653
4654,borg,104654
4655,bio-ontology,104655
4656,vccimaging,104656
4657,csg,104657
4658,11-week,104658
4659,"15,000-word",104659
4660,august,104660
4661,deeply,104661
4662,obtaining,104662
4663,tech,104663
4664,mid-atlantic,104664
4665,satisfying,104665
4666,achievement,104666
4667,deadline,104667
4668,showed,104668
4669,auckland,104669
4670,contractor,104670
4671,2016.,104671
4672,hiring,104672
4673,well-placed,104673
4674,head-start,104674
4675,new-graduate,104675
4676,crave,104676
4677,research-oriented,104677
4678,concentrating,104678
4679,contributed,104679
4680,immensely,104680
4681,entertainment,104681
4682,foreseeable,104682
4683,sabancı,104683
4684,applicability,104684
4685,long-standing,104685
4686,kennedy,104686
4687,entirely,104687
4688,rkc,104688
4689,onlinecampus,104689
4690,all-encompassing,104690
4691,easy-to-use,104691
4692,enjoyable,104692
4693,modelled,104693
4694,offensive,104694
4695,defensive,104695
4696,immersed,104696
4697,web-based,104697
4698,fastest-moving,104698
4699,microsoft,104699
4700,siemens,104700
4701,master's,104701
4702,omnipresent,104702
4703,aiding,104703
4704,computer-based,104704
4705,deployed,104705
4706,familiar,104706
4707,proven,104707
4708,forged,104708
4709,colleague,104709
4710,publishing,104710
4711,hacking,104711
4712,2024.,104712
4713,£32.5m,104713
4714,biometric,104714
4715,techhealth,104715
4716,security/networking,104716
4717,technologically,104717
4718,acknowledged,104718
4719,playing,104719
4720,apps,104720
4721,socialise,104721
4722,human-ai,104722
4723,full-year,104723
4724,score,104724
4725,2019-2020,104725
4726,grew,104726
4727,year-on-year,104727
4728,22.6,104728
4729,billion,104729
4730,annual,104730
4731,forecast,104731
4732,coming,104732
4733,statista,104733
4734,exponential,104734
4735,"173,309",104735
4736,monthly,104736
4737,elite,104737
4738,upgrade,104738
4739,switch,104739
4740,immense,104740
4741,extract,104741
4742,ever-increasing,104742
4743,data-centred,104743
4744,reaping,104744
4745,characterise,104745
4746,digitalised,104746
4747,tremendous,104747
4748,called,104748
4749,touch,104749
4750,miniaturised,104750
4751,retrain,104751
4752,maximising,104752
4753,click,104753
4754,non-placement,104754
4755,button,104755
4756,modern-day,104756
4757,non-computing,104757
4758,instead,104758
4759,successive,104759
4760,cryptography,104760
4761,protected,104761
4762,unintended,104762
4763,unauthorised,104763
4764,consisting,104764
4765,warehousing,104765
4766,7-10,104766
4767,widest,104767
4768,represented,104768
4769,onward,104769
4770,tef,104770
4771,gold,104771
4772,incredibly,104772
4773,anticipate,104773
4774,it-related,104774
4775,bespoke,104775
4776,enhances,104776
4777,cut,104777
4778,rated,104778
4779,fata,104779
4780,gist,104780
4781,aka,104781
4782,hci,104782
4783,ida,104783
4784,glass,104784
4785,ccse,104785
4786,understandable,104786
4787,easily,104787
4788,multi-tasking,104788
4789,architecture-software,104789
4790,constraint,104790
4791,unrelated,104791
4792,team-based,104792
4793,oracle,104793
4794,distribute,104794
4795,e-business,104795
4796,manipulate,104796
4797,computer-generated,104797
4798,human-centred,104798
4799,prestressed,104799
4800,industrialist,104800
4801,calendar,104801
4802,examination,104802
4803,five-month,104803
4804,battlefield,104804
4805,warfare,104805
4806,confinement,104806
4807,interrogated,104807
4808,archaeologically,104808
4809,prehistoric,104809
4810,fieldtrips,104810
4811,resolution,104811
4812,character,104812
4813,peaceful,104813
4814,manufacturer,104814
4815,network-enabled,104815
4816,cavs,104816
4817,ad,104817
4818,cav,104818
4819,road,104819
4820,interlinking,104820
4821,visualising,104821
4822,wildlife,104822
4823,farming,104823
4824,acceptable,104824
4825,enjoyment,104825
4826,wildlife-human,104826
4827,maximises,104827
4828,variant,104828
4829,room,104829
4830,penryn,104830
4831,cornwall,104831
4832,woodland,104832
4833,grassland,104833
4834,moor,104834
4835,demonstrates,104835
4836,training-based,104836
4837,extinction,104837
4838,alarming,104838
4839,biologist,104839
4840,worthwhile,104840
4841,small-group,104841
4842,endangered,104842
4843,native,104843
4844,stepping-stone,104844
4845,zealand,104845
4846,battling,104846
4847,untold,104847
4848,hope,104848
4849,communicator,104849
4850,examined,104850
4851,raising,104851
4852,ten-month,104852
4853,guaranteed,104853
4854,shadowing,104854
4855,co-developing,104855
4856,work-based,104856
4857,showing,104857
4858,parastatal,104858
4859,knowledge-based,104859
4860,nelson,104860
4861,mandela,104861
4862,nm-aist,104862
4863,arusha,104863
4864,tanzania,104864
4865,saw,104865
4866,installation,104866
4867,time-based,104867
4868,performance-based,104868
4869,stewardship,104869
4870,philosophical,104870
4871,charter,104871
4872,constructional,104872
4873,conservator,104873
4874,bench,104874
4875,in-person,104875
4876,focussed,104876
4877,restorative,104877
4878,prosthodontics,104878
4879,registrar,104879
4880,sigma,104880
4881,dispute,104881
4882,two-way,104882
4883,demonstration,104883
4884,entrant,104884
4885,non-related,104885
4886,non-cognate,104886
4887,inception,104887
4888,lidar,104888
4889,drone,104889
4890,bartlett,104890
4891,arbitration,104891
4892,adjudication,104892
4893,claim,104893
4894,contracting,104894
4895,litigation,104895
4896,raised,104896
4897,liability,104897
4898,macro-economic,104898
4899,micro-economic,104899
4900,accommodate,104900
4901,expression,104901
4902,occupation,104902
4903,earn,104903
4904,smooth,104904
4905,conduite,104905
4906,travaux,104906
4907,esct,104907
4908,vincennes,104908
4909,paris,104909
4910,career-enhancing,104910
4911,prioritise,104911
4912,underscore,104912
4913,neighbourhood,104913
4914,88k+,104914
4915,directing,104915
4916,oversee,104916
4917,overseeing,104917
4918,builder,104918
4919,ciob,104919
4920,practice-led,104920
4921,abreast,104921
4922,non-adversarial,104922
4923,arcadis,104923
4924,arup,104924
4925,mott,104925
4926,macdonald,104926
4927,ltd,104927
4928,tend,104928
4929,accredit,104929
4930,handle,104930
4931,extremely,104931
4932,forging,104932
4933,cornerstone,104933
4934,situated,104934
4935,lake,104935
4936,park,104936
4937,prominent,104937
4938,mace,104938
4939,willmott,104939
4940,dixon,104940
4941,bam,104941
4942,consult,104942
4943,landing,104943
4944,industry-driven,104944
4945,project-related,104945
4946,turbulence,104946
4947,2025.,104947
4948,inevitable,104948
4949,hurdle,104949
4950,construction-related,104950
4951,vacancy,104951
4952,medic,104952
4953,synchronous,104953
4954,needle-free,104954
4955,toxicity,104955
4956,corona,104956
4957,cost-efficiency,104957
4958,committed,104958
4959,microbiome,104959
4960,determining,104960
4961,host-microbiome,104961
4962,chmi,104962
4963,sits,104963
4964,durham,104964
4965,non-financial,104965
4966,auditing,104966
4967,premium,104967
4968,macroeconomics,104968
4969,microeconomics,104969
4970,streamed,104970
4971,pairing,104971
4972,5th,104972
4973,2019.,104973
4974,marketing-related,104974
4975,scene,104975
4976,initiation,104976
4977,cabe,104977
4978,qsi,104978
4979,digging,104979
4980,allocation,104980
4981,geographic,104981
4982,satisfy,104982
4983,profit-making,104983
4984,consumer-centred,104984
4985,ever-competitive,104985
4986,sme,104986
4987,non-profit,104987
4988,consumer-led,104988
4989,acceptance,104989
4990,alcohol,104990
4991,psychoactive,104991
4992,substance,104992
4993,substance-related,104993
4994,harm,104994
4995,cold,104995
4996,inaugurated,104996
4997,harmonious,104997
4998,continuation,104998
4999,old,104999
5000,rivalry,105000
5001,nationalist,105001
5002,retrenchment,105002
5003,liberal,105003
5004,democracy,105004
5005,declining,105005
5006,analytically,105006
5007,humankind,105007
5008,twentieth,105008
5009,twenty-first,105009
5010,burgeoning,105010
5011,sociological,105011
5012,explored,105012
5013,strand,105013
5014,re-theorises,105014
5015,subjectivity,105015
5016,selfhood,105016
5017,brought,105017
5018,postmodern,105018
5019,scrutiny,105019
5020,race,105020
5021,ethnicity,105021
5022,religion,105022
5023,gender,105023
5024,helpful,105024
5025,realising,105025
5026,operator,105026
5027,diffused,105027
5028,office/workplaces,105028
5029,estate,105029
5030,broadening,105030
5031,package,105031
5032,aeronautical,105032
5033,beneficial,105033
5034,drink,105034
5035,reactor,105035
5036,engineering/information,105036
5037,inclination,105037
5038,microsystems,105038
5039,cmm,105039
5040,microchip,105040
5041,microsensor,105041
5042,layout,105042
5043,2022/2023,105043
5044,co-operative,105044
5045,quantification,105045
5046,practice-,105046
5047,wide-range,105047
5048,not-for-profit,105048
5049,start-ups,105049
5050,cipr,105050
5051,four-weeks,105051
5052,developement,105052
5053,rescource,105053
5054,budgeting,105054
5055,ipo,105055
5056,payout,105056
5057,corporation,105057
5058,exit,105058
5059,stellar,105059
5060,shareholder,105060
5061,moral,105061
5062,reason,105062
5063,csr,105063
5064,umbrella,105064
5065,describe,105065
5066,permeate,105066
5067,rpl,105067
5068,fragrance,105068
5069,substantiation,105069
5070,thematically,105070
5071,coherent,105071
5072,hair,105072
5073,cosmology,105073
5074,astrophysics,105074
5075,pre-,105075
5076,post-recombination,105076
5077,universe,105077
5078,graduated,105078
5079,physics-,105079
5080,mathematics-based,105080
5081,bangor,105081
5082,counselling/psychotherapy,105082
5083,humanistic,105083
5084,emotive,105084
5085,gestalt,105085
5086,counsellor,105086
5087,pluralistic,105087
5088,absorb,105088
5089,person-centred-experiential,105089
5090,suggests,105090
5091,canada,105091
5092,usa,105092
5093,widespread,105093
5094,self-awareness,105094
5095,bacp,105095
5096,person-centred/humanistic,105096
5097,psychotherapeutic,105097
5098,non-directive,105098
5099,counter,105099
5100,legislation,105100
5101,violent,105101
5102,extremism,105102
5103,terrorist,105103
5104,meaningfully,105104
5105,counter-terrorism,105105
5106,facilitated,105106
5107,panel,105107
5108,enforcement,105108
5109,evidence-driven,105109
5110,prevent,105110
5111,disrupt,105111
5112,extremist,105112
5113,crime,105113
5114,counterterrorism,105114
5115,combat,105115
5116,attracted,105116
5117,controversy,105117
5118,reliable,105118
5119,profound,105119
5120,cranfield,105120
5121,boast,105121
5122,hsp,105122
5123,intricacy,105123
5124,conscious,105124
5125,lhd,105125
5126,cpe,105126
5127,delf,105127
5128,evolves,105128
5129,movie,105129
5130,listen,105130
5131,festival,105131
5132,winchester,105132
5133,wsa,105133
5134,screen,105134
5135,administered,105135
5136,atlas,105136
5137,e-textiles,105137
5138,human-robot,105138
5139,hail,105139
5140,experimenting,105140
5141,fiction,105141
5142,poetry,105142
5143,writer,105143
5144,securing,105144
5145,frame,105145
5146,spreadsheet,105146
5147,logged,105147
5148,geolocation,105148
5149,blurred,105149
5150,arresting,105150
5151,offender,105151
5152,fascinate,105152
5153,pervade,105153
5154,contested,105154
5155,criminology,105155
5156,pursuit,105156
5157,criminalisation,105157
5158,violence,105158
5159,victimology,105159
5160,criminal,105160
5161,murder,105161
5162,fraud,105162
5163,investigative,105163
5164,student-centred,105164
5165,sarah,105165
5166,everard,105166
5167,liam,105167
5168,allen,105168
5169,lesser-known,105169
5170,alike,105170
5171,cjs,105171
5172,incorporating,105172
5173,llm/msc,105173
5174,penal,105174
5175,sub-system,105175
5176,criminological,105176
5177,pose,105177
5178,deviance,105178
5179,punishment,105179
5180,1+3,105180
5181,qualitative,105181
5182,socio-legal,105182
5183,dissemination,105183
5184,criminologist,105184
5185,probation,105185
5186,sunday,105186
5187,validity,105187
5188,victim,105188
5189,hate,105189
5190,evil,105190
5191,criminalise,105191
5192,penalise,105192
5193,penalisation,105193
5194,fairer,105194
5195,exacerbating,105195
5196,globally-recognised,105196
5197,argument,105197
5198,define,105198
5199,commit,105199
5200,punish,105200
5201,cardiff,105201
5202,deviation,105202
5203,intercedes,105203
5204,overseen,105204
5205,fascination,105205
5206,differ,105206
5207,formation,105207
5208,border,105208
5209,appealing,105209
5210,consolidating,105210
5211,victimisation,105211
5212,oppression,105212
5213,trans-national,105213
5214,policing,105214
5215,sexuality,105215
5216,gendered,105216
5217,metoo,105217
5218,consent,105218
5219,sex-trafficking,105219
5220,drug-related,105220
5221,crime-related,105221
5222,command,105222
5223,multi-agency,105223
5224,remit,105224
5225,safeguard,105225
5226,manmade,105226
5227,planner,105227
5228,responder,105228
5229,simex,105229
5230,e-learning,105230
5231,motivate,105231
5232,writtle,105232
5233,well-qualified,105233
5234,conscientious,105234
5235,hectare,105235
5236,off-site,105236
5237,glasshouse,105237
5238,postharvest,105238
5239,undertakes,105239
5240,horticulture,105240
5241,grower,105241
5242,harvest,105242
5243,sale,105243
5244,sporting,105244
5245,concert,105245
5246,mega,105246
5247,distancing,105247
5248,best-practice,105248
5249,crowded,105249
5250,arrangement,105250
5251,venue,105251
5252,stadium,105252
5253,uniformed,105253
5254,culinary,105254
5255,birkbeck,105255
5256,cordon,105256
5257,bleu,105257
5258,famous,105258
5259,fringe,105259
5260,fireball,105260
5261,stonehaven,105261
5262,uphelia,105262
5263,shetland,105263
5264,cullen,105264
5265,skink,105265
5266,contest,105266
5267,typical,105267
5268,press,105268
5269,release,105269
5270,article,105270
5271,exhibition,105271
5272,requiring,105272
5273,interrelationship,105273
5274,tight,105274
5275,engages,105275
5276,iots,105276
5277,e-health,105277
5278,articulating,105278
5279,executive-level,105279
5280,crb,105280
5281,ucc,105281
5282,socialize,105282
5283,travel,105283
5284,dependency,105284
